1.912932e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 5.614327e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.298225e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.810856e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.123962e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.289825e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.821347e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.056742e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.174177e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.875294e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.154012e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.250221e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.868012e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 5.640016e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.090726e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
2.105188e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.271322e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.202319e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.879840e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.770985e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.109180e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
2.019135e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 5.811015e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.258179e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
2.014786e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 5.815072e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.186812e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.842234e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.739041e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.160408e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.856225e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.425381e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.262461e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.858226e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.284723e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.145054e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.779214e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.022972e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.198421e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
2.096031e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.341206e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.083377e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
2.071715e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.172997e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.083067e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.937964e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 5.663805e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.218265e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.843605e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 5.919714e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.166655e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
2.063681e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 6.574930e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.171966e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
1.981861e+14 5.080000e+04 2.160000e+08 1.230000e+04 4.577000e+19 6.165000e+15 4.714000e+18 2.240000e+22 5.769513e+19 6.630000e+13 1.690000e+14 1.810000e+13 1.450000e+16 3.020000e+12 1.169569e+17 1.000000e+13 4.820000e+13 9.550000e+06 7.000000e+12
